Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","405","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","604","Pérou","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","746","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","2238","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","784","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","18027","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","4795","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2023","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","608","Philippines","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","2600","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","4212","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","2320","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","207","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2998","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","450","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","1085","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","732","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","53","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","6177","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","616","Pologne","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","94","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","258","Polynésie française","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","349","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","969","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","231","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2173","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","193","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","62","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","620","Portugal","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","382","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","3155","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","285","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","1002","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","533","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","760","République arabe syrienne","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","1900","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","2478","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","6393","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","6198","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","611","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","320","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","253","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","1010","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","421","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","426","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","823","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","69","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","1758","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","397","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","1583","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","455","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","85","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","223","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","294","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","725","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","906","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","544","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","216","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","2785","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
